"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","turn_num","MV","PED","CYC"
"236",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T2",1,1.666666667,1
"237",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T3",1,1,1
"238",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T4",1,1.666666667,1
"239",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T5",1,1,1
"240",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T6",1,1,1
"241",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T7",2,1,1
"242",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T8",1.666666667,1,1
"243",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T9",1,1,1
"244",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T10",2.333333333,1,1
"245",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T11",2.333333333,2,1
"246",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T12",2,1,1
"247",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T13",1,1,1
"248",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T14",1,1,1
"249",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T15",1.666666667,1.333333333,1
"250",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T16",1.333333333,1,1
"251",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T17",1,1,1
"252",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T18",3,1,1
"253",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T1",1,1,1.666666667
"254",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T2",1,1,1
"255",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T3",1,1,1
"256",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T4",1,1,1
"257",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T5",1,1,1
"258",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T6",1,1,1
"259",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T7",1.333333333,1,1
"260",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T8",1,1,1
"261",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T9",1,1,1
"262",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T10",1,1,1
"263",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T11",2,2,1
"264",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T12",1,1,1
"265",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T13",1,1,1
"266",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T14",1,1,1
"267",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T15",1,1,1
"268",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T16",1.333333333,1,1
"269",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T17",1,1,1
"270",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","T18",2,1,1
"271",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T1",1,1.333333333,1
"272",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T2",1.666666667,3,1
"273",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T3",1,1,1
"274",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T4",2.333333333,2.333333333,1.666666667
"275",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T5",1,1.333333333,1
"276",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T6",1.666666667,2.333333333,1
"277",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T7",1,1.333333333,1
"278",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T8",1.666666667,1,1
"279",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T9",1,1.666666667,1
"280",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T10",1,1,1
"281",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T11",2,2.333333333,1
"282",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T12",1.666666667,1.333333333,1
"283",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T13",1,1,1
"284",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T14",1,2,1.666666667
"285",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T15",1.666666667,2.333333333,1
"286",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T16",1.666666667,1.333333333,1
"287",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T17",1.333333333,1,1
"288",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","T18",2.333333333,1.666666667,1
"289",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T1",2,2,1
"290",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T2",2,2,1
"291",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T3",1,1,1
"292",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T4",2,3,1.333333333
"293",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T5",2,1,1
"294",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T6",1,1.333333333,1
"295",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T7",1,1,1
"296",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T8",1.333333333,1.666666667,1
"297",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T9",1,1,1
"298",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T10",1,1,1
"299",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T11",2.333333333,1.333333333,1
"300",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T12",2,1,1
"301",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T13",2.666666667,2,1.333333333
"302",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T14",NA,NA,NA
"303",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T15",1.666666667,1.333333333,1
"304",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T16",1.666666667,1,1
"305",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T17",1,1,1
"306",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","T18",2.333333333,1,1
"307",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T1",1,1,1
"308",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T2",1.666666667,2.333333333,1
"309",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T3",1,1,1
"310",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T4",1,1,1
"311",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T5",1,1,1
"312",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T6",1,1,1
"313",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T7",1,1,1
"314",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T8",1,1,1
"315",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T9",1,1,1
"316",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T10",1,1,1
"317",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T11",2,1,1
"318",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T12",1,1,1
"319",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T13",2,2,1.666666667
"320",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T14",1,1,1
"321",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T15",1,1,1
"322",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T16",1.333333333,1,1
"323",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T17",1,1,1
"324",18,2020,"Never",1989,1974,"No","Never","A few days a month","A few days a month","A few days a week","T18",2,1,1
"325",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T1",2,1,1.333333333
"326",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T2",1.333333333,2,1
"327",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T3",2,1,1
"328",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T4",1,1,1
"329",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T5",1.666666667,1,1
"330",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T6",1,1,1
"331",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T7",1,1,1
"332",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T8",1.666666667,1.333333333,1
"333",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T9",1,1,1
"334",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T10",1,1,1
"335",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T11",1,1,1
"336",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T12",1,1,1
"337",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T13",1,1,1
"338",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T14",1,1,1
"339",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T15",1,1,1
"340",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T16",1,1,1
"341",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T17",1.333333333,1,1
"342",19,2021,"Never",1998,1967,"No","Never","Never","A few times a year or less","A few days a month","T18",1,1,1
"343",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T1",1,1,1
"344",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T2",2,1,1
"345",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T3",1,1,1
"346",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T4",2.333333333,2,1
"347",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T5",1,1,1
"348",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T6",1,1,1
"349",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T7",1,1,1
"350",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T8",1,1.333333333,1
"351",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T9",1,1,1
"352",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T10",1,1,1
"353",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T11",2.333333333,2.333333333,1
"354",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T12",1,1,1
"355",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T13",1,1,1
"356",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T14",1,1,1
"357",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T15",2,1,1
"358",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T16",2.333333333,1,1
"359",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T17",1,1,1
"360",20,2022,"Never",2000,1981,"No","Never","A few times a year or less","A few days a week","A few days a week","T18",3,1,1
"361",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T1",1,1,1
"362",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T2",2,1,1
"363",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T3",1,1,1
"364",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T4",1,1,1
"365",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T5",1,1,1
"366",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T6",1,2.333333333,1
"367",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T7",1,1,1
"368",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T8",1.333333333,1,1.333333333
"369",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T9",1,1,1
"370",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T10",1.333333333,1,1
"371",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T11",1,1,1
"372",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T12",1,1,1
"373",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T13",2,1,1
"374",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T14",1,1,1
"375",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T15",NA,NA,NA
"376",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T16",NA,NA,NA
"377",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T17",NA,NA,NA
"378",21,2023,"Never",1994,1976,"No","Never","A few days a week","A few days a week","A few days a week","T18",NA,NA,NA
"379",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T1",1.333333333,1,1
"380",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T2",3,2,1
"381",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T3",1,1,1
"382",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T4",2,2,1
"383",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T5",1,1,1
"384",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T6",1,2,1
"385",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T7",1.666666667,1.333333333,1
"386",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T8",1,1,1
"387",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T9",1,1,1
"388",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T10",1,1,1
"389",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T11",1,1,1
"390",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T12",1.333333333,1,1
"391",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T13",1.333333333,2,1
"392",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T14",1.666666667,1.666666667,1
"393",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T15",1,1.666666667,1
"394",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T16",2,1,1
"395",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T17",1,1,1
"396",22,2024,"A few days a month",2002,1978,"No","Never","Never","A few days a month","A few days a month","T18",1,1,1
"397",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T1",3,2,1
"398",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T2",3,2,1
"399",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T3",1,1,1
"400",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T4",1,2,1
"401",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T5",1,1,1
"402",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T6",1,1,1
"403",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T7",1,1,1
"404",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T8",1.666666667,1,1
"405",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T9",1,1.666666667,1
"406",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T10",1,1,1
"407",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T11",1,1,1
"408",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T12",1.333333333,1,1
"409",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T13",1,1,1
"410",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T14",1,1.333333333,1
"411",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T15",2.333333333,1,1
"412",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T16",1,1,1
"413",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T17",1,1.333333333,1
"414",23,2025,"A few days a month",1991,1973,"Yes","A few days a month","A few days a month","A few days a week","Every day or almost every day","T18",1,1,1
"415",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T1",1.666666667,1,1
"416",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T2",1,1,1
"417",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T3",1,1,1
"418",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T4",1,1,1
"419",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T5",2.666666667,1,1
"420",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T6",1,1,1
"421",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T7",1,1,1
"422",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T8",1.666666667,1,1
"423",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T9",1,1,1
"424",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T10",1,1,1
"425",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T11",2,2,1
"426",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T12",1,1,1
"427",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T13",1,1,1
"428",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T14",1,1,1
"429",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T15",1,1.666666667,1
"430",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T16",2,1,1.333333333
"431",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T17",1,1,1
"432",24,2026,"A few days a month",2006,1981,"Yes","A few times a year or less","A few times a year or less","A few days a week","Every day or almost every day","T18",1,1,1
"433",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T1",1,1,1
"434",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T2",2,2,1
"435",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T3",1,1,1
"436",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T4",2,2.333333333,1
"437",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T5",1,1,1
"438",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T6",1,2.333333333,1
"439",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T7",1,1,1
"440",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T8",1,1,1
"441",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T9",1,1,1
"442",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T10",2,1,1
"443",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T11",1.333333333,1,1
"444",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T12",1.666666667,1,1
"445",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T13",1.666666667,1,1.333333333
"446",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T14",1,1,1
"447",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T15",1.333333333,1,1
"448",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T16",1,1,1
"449",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T17",1,1,1
"450",25,2027,"Never",1995,1979,"No","Never","A few times a year or less","A few days a week","A few days a week","T18",2,1,1
"451",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T1",2,2,1
"452",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T2",2.666666667,2.333333333,1.666666667
"453",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T3",1,1.666666667,1
"454",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T4",2,2.333333333,1
"455",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T5",2.333333333,1,1
"456",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T6",1,1,1
"457",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T7",1.333333333,1,1
"458",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T8",2.333333333,1,1
"459",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T9",1,1,1
"460",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T10",NA,NA,NA
"461",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T11",NA,NA,NA
"462",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T12",NA,NA,NA
"463",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T13",NA,NA,NA
"464",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T14",NA,NA,NA
"465",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T15",NA,NA,NA
"466",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T16",NA,NA,NA
"467",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T17",NA,NA,NA
"468",26,2028,"Never",1998,1966,"No","Never","A few days a week","A few days a month","A few days a month","T18",NA,NA,NA
